ID,Host Name,Individual Sandwiches,Collection Date,Group Collections,Submitted At
1952,"Intown/Druid Hills",792,"2023-02-22","[]","6/8/2025, 1:05:02 PM"
1949,"East Cobb/Roswell",1513,"2023-02-22","[]","6/8/2025, 1:05:01 PM"
1950,"Decatur",72,"2023-02-22","[]","6/8/2025, 1:05:01 PM"
1942,"Intown/Druid Hills",855,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1941,"Sandy Springs",479,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1946,"Groups - Main",0,"2023-02-15","[{"groupName":"Unnamed Groups","sandwichCount":4485}]","6/8/2025, 1:05:01 PM"
1939,"East Cobb/Roswell",1292,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1945,"Flowery Branch",305,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1938,"Dunwoody/PTC",2342,"2023-02-15","[]","6/8/2025, 1:05:00 PM"
1940,"Decatur",269,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1937,"Alpharetta",2637,"2023-02-15","[]","6/8/2025, 1:05:00 PM"
1943,"Snellville",191,"2023-02-15","[]","6/8/2025, 1:05:01 PM"
1931,"Dunwoody/PTC",1488,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1932,"East Cobb/Roswell",872,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1936,"Snellville",187,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1930,"Alpharetta",1889,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1933,"Decatur",140,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1935,"Intown/Druid Hills",1176,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1934,"Sandy Springs",531,"2023-02-08","[]","6/8/2025, 1:05:00 PM"
1919,"Alpharetta",1471,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1929,"Groups - Main",0,"2023-02-01","[{"groupName":"Unnamed Groups","sandwichCount":2998}]","6/8/2025, 1:05:00 PM"
1926,"Snellville",183,"2023-02-01","[]","6/8/2025, 1:05:00 PM"
1922,"Decatur",230,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1921,"East Cobb/Roswell",2096,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1924,"Sandy Springs",988,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1928,"Flowery Branch",219,"2023-02-01","[]","6/8/2025, 1:05:00 PM"
1923,"East Cobb/Roswell",496,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1925,"Intown/Druid Hills",762,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
1920,"Dunwoody/PTC",1461,"2023-02-01","[]","6/8/2025, 1:04:59 PM"
2914,"Peachtree Corners",496,"2023-02-01","[]","6/14/2025, 12:28:14 AM"
1918,"Flowery Branch",300,"2023-01-25","[]","6/8/2025, 1:04:59 PM"
1914,"East Cobb/Roswell",514,"2023-01-25","[]","6/8/2025, 1:04:59 PM"
1916,"Intown/Druid Hills",605,"2023-01-25","[]","6/8/2025, 1:04:59 PM"
1917,"Snellville",166,"2023-01-25","[]","6/8/2025, 1:04:59 PM"
1911,"Dunwoody/PTC",2023,"2023-01-25","[]","6/8/2025, 1:04:58 PM"
1913,"Decatur",345,"2023-01-25","[]","6/8/2025, 1:04:58 PM"
1915,"Sandy Springs",710,"2023-01-25","[]","6/8/2025, 1:04:59 PM"
1912,"East Cobb/Roswell",1465,"2023-01-25","[]","6/8/2025, 1:04:58 PM"
1910,"Alpharetta",1025,"2023-01-25","[]","6/8/2025, 1:04:58 PM"
2913,"Peachtree Corners",514,"2023-01-25","[]","6/14/2025, 12:28:13 AM"
1909,"Flowery Branch",490,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1901,"Alpharetta",908,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1903,"East Cobb/Roswell",1614,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
2912,"Peachtree Corners",290,"2023-01-18","[]","6/14/2025, 12:28:13 AM"
1906,"Sandy Springs",603,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1905,"East Cobb/Roswell",290,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1907,"Intown/Druid Hills",627,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1902,"Dunwoody/PTC",1243,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1904,"Decatur",465,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1908,"Snellville",148,"2023-01-18","[]","6/8/2025, 1:04:58 PM"
1893,"Dunwoody/PTC",1422,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1894,"East Cobb/Roswell",650,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1897,"Sandy Springs",514,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1895,"Decatur",622,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1896,"East Cobb/Roswell",444,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
2911,"Peachtree Corners",444,"2023-01-11","[]","6/14/2025, 12:28:13 AM"
1900,"Flowery Branch",291,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1899,"Snellville",151,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1892,"Alpharetta",888,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1898,"Intown/Druid Hills",152,"2023-01-11","[]","6/8/2025, 1:04:57 PM"
1890,"Snellville",106,"2023-01-04","[]","6/8/2025, 1:04:57 PM"
1891,"Flowery Branch",412,"2023-01-04","[]","6/8/2025, 1:04:57 PM"
1887,"East Cobb/Roswell",263,"2023-01-04","[]","6/8/2025, 1:04:56 PM"
1888,"Sandy Springs",250,"2023-01-04","[]","6/8/2025, 1:04:57 PM"
1884,"Dunwoody/PTC",1326,"2023-01-04","[]","6/8/2025, 1:04:56 PM"
1885,"East Cobb/Roswell",1204,"2023-01-04","[]","6/8/2025, 1:04:56 PM"
1886,"Decatur",161,"2023-01-04","[]","6/8/2025, 1:04:56 PM"
1889,"Intown/Druid Hills",206,"2023-01-04","[]","6/8/2025, 1:04:57 PM"
1883,"Alpharetta",818,"2023-01-04","[]","6/8/2025, 1:04:56 PM"
2910,"Peachtree Corners",263,"2023-01-04","[]","6/14/2025, 12:28:13 AM"
2909,"Peachtree Corners",140,"2022-12-28","[]","6/14/2025, 12:28:13 AM"
1876,"East Cobb/Roswell",1411,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1882,"Groups - Main",0,"2022-12-28","[{"groupName":"Unnamed Groups","sandwichCount":100}]","6/8/2025, 1:04:56 PM"
1877,"East Cobb/Roswell",140,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1875,"Dunwoody/PTC",888,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1878,"Sandy Springs",40,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1881,"Flowery Branch",247,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1879,"Intown/Druid Hills",40,"2022-12-28","[]","6/8/2025, 1:04:56 PM"
1874,"Alpharetta",799,"2022-12-28","[]","6/8/2025, 1:04:55 PM"
1869,"Sandy Springs",184,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1870,"Intown/Druid Hills",300,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1868,"East Cobb/Roswell",321,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1865,"Alpharetta",493,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
2908,"Peachtree Corners",321,"2022-12-21","[]","6/14/2025, 12:28:13 AM"
1873,"Groups - Main",0,"2022-12-21","[{"groupName":"Unnamed Groups","sandwichCount":4000}]","6/8/2025, 1:04:55 PM"
1871,"Snellville",210,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1866,"Dunwoody/PTC",1204,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1867,"East Cobb/Roswell",1856,"2022-12-21","[]","6/8/2025, 1:04:55 PM"
1863,"Snellville",136,"2022-12-14","[]","6/8/2025, 1:04:55 PM"
1858,"East Cobb/Roswell",1690,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
1856,"Alpharetta",1471,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
1857,"Dunwoody/PTC",2186,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
1859,"Decatur",233,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
2907,"Peachtree Corners",530,"2022-12-14","[]","6/14/2025, 12:28:13 AM"
1864,"Flowery Branch",301,"2022-12-14","[]","6/8/2025, 1:04:55 PM"
1862,"Intown/Druid Hills",235,"2022-12-14","[]","6/8/2025, 1:04:55 PM"
1861,"Sandy Springs",560,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
1860,"East Cobb/Roswell",530,"2022-12-14","[]","6/8/2025, 1:04:54 PM"
1851,"Intown/Druid Hills",487,"2022-12-07","[]","6/8/2025, 1:04:54 PM"
1854,"Flowery Branch",247,"2022-12-07","[]","6/8/2025, 1:04:54 PM"
1855,"Groups - Main",0,"2022-12-07","[{"groupName":"Unnamed Groups","sandwichCount":2722}]","6/8/2025, 1:04:54 PM"
1850,"Sandy Springs",517,"2022-12-07","[]","6/8/2025, 1:04:54 PM"
1852,"Snellville",100,"2022-12-07","[]","6/8/2025, 1:04:54 PM"
2906,"Peachtree Corners",410,"2022-12-07","[]","6/14/2025, 12:28:13 AM"
1846,"Dunwoody/PTC",1238,"2022-12-07","[]","6/8/2025, 1:04:53 PM"
1848,"Decatur",150,"2022-12-07","[]","6/8/2025, 1:04:53 PM"
1845,"Alpharetta",1134,"2022-12-07","[]","6/8/2025, 1:04:53 PM"
1849,"East Cobb/Roswell",410,"2022-12-07","[]","6/8/2025, 1:04:54 PM"
1847,"East Cobb/Roswell",1826,"2022-12-07","[]","6/8/2025, 1:04:53 PM"
1838,"East Cobb/Roswell",347,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1837,"Decatur",248,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1843,"Flowery Branch",431,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1840,"Intown/Druid Hills",363,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1844,"Groups - Main",0,"2022-11-30","[{"groupName":"Unnamed Groups","sandwichCount":4652}]","6/8/2025, 1:04:53 PM"
1841,"Snellville",200,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1839,"Sandy Springs",948,"2022-11-30","[]","6/8/2025, 1:04:53 PM"
1834,"Alpharetta",1543,"2022-11-30","[]","6/8/2025, 1:04:52 PM"
1835,"Dunwoody/PTC",1156,"2022-11-30","[]","6/8/2025, 1:04:52 PM"
1836,"East Cobb/Roswell",1497,"2022-11-30","[]","6/8/2025, 1:04:52 PM"
2905,"Peachtree Corners",347,"2022-11-30","[]","6/14/2025, 12:28:13 AM"
1829,"Intown/Druid Hills",950,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1823,"Alpharetta",2897,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1826,"Decatur",625,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
2904,"Peachtree Corners",324,"2022-11-16","[]","6/14/2025, 12:28:13 AM"
1830,"Snellville",142,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1827,"East Cobb/Roswell",324,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1825,"East Cobb/Roswell",2098,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1828,"Sandy Springs",3594,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1824,"Dunwoody/PTC",1621,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1832,"Flowery Branch",393,"2022-11-16","[]","6/8/2025, 1:04:52 PM"
1833,"Groups - Main",0,"2022-11-16","[{"groupName":"Unnamed Groups","sandwichCount":10728}]","6/8/2025, 1:04:52 PM"
2903,"Peachtree Corners",347,"2022-11-09","[]","6/14/2025, 12:28:13 AM"
1815,"Decatur",154,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1822,"Groups - Main",0,"2022-11-09","[{"groupName":"Unnamed Groups","sandwichCount":5030}]","6/8/2025, 1:04:51 PM"
1814,"East Cobb/Roswell",2101,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1818,"Intown/Druid Hills",816,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1821,"Flowery Branch",324,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1812,"Alpharetta",1939,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1816,"East Cobb/Roswell",347,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1817,"Sandy Springs",644,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1813,"Dunwoody/PTC",2705,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1819,"Snellville",105,"2022-11-09","[]","6/8/2025, 1:04:51 PM"
1806,"Sandy Springs",688,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1803,"East Cobb/Roswell",1149,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1810,"Flowery Branch",387,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1804,"Decatur",267,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1808,"Snellville",105,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1801,"Alpharetta",783,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1802,"Dunwoody/PTC",2150,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1805,"East Cobb/Roswell",190,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1811,"Groups - Main",0,"2022-11-02","[{"groupName":"Unnamed Groups","sandwichCount":2437}]","6/8/2025, 1:04:51 PM"
2902,"Peachtree Corners",190,"2022-11-02","[]","6/14/2025, 12:28:13 AM"
1807,"Intown/Druid Hills",567,"2022-11-02","[]","6/8/2025, 1:04:50 PM"
1797,"Snellville",158,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1794,"East Cobb/Roswell",257,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1795,"Sandy Springs",1106,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1792,"East Cobb/Roswell",852,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1790,"Alpharetta",963,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
2901,"Peachtree Corners",257,"2022-10-26","[]","6/14/2025, 12:28:13 AM"
1796,"Intown/Druid Hills",760,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1799,"Flowery Branch",293,"2022-10-26","[]","6/8/2025, 1:04:50 PM"
1791,"Dunwoody/PTC",1414,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
1800,"Groups - Main",0,"2022-10-26","[{"groupName":"Unnamed Groups","sandwichCount":1167}]","6/8/2025, 1:04:50 PM"
1793,"Decatur",353,"2022-10-26","[]","6/8/2025, 1:04:49 PM"
2900,"Peachtree Corners",468,"2022-10-19","[]","6/14/2025, 12:28:13 AM"
1779,"Alpharetta",1097,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1784,"Sandy Springs",615,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1780,"Dunwoody/PTC",1317,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1781,"East Cobb/Roswell",1250,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1783,"East Cobb/Roswell",468,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1789,"Groups - Main",0,"2022-10-19","[{"groupName":"Unnamed Groups","sandwichCount":2363}]","6/8/2025, 1:04:49 PM"
1782,"Decatur",194,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1788,"Flowery Branch",191,"2022-10-19","[]","6/8/2025, 1:04:49 PM"
1786,"Snellville",162,"2022-10-19","[]","6/8/2025, 1:04:49 PM"
1785,"Intown/Druid Hills",460,"2022-10-19","[]","6/8/2025, 1:04:48 PM"
1769,"Dunwoody/PTC",1579,"2022-10-12","[]","6/8/2025, 1:04:47 PM"
1768,"Alpharetta",1161,"2022-10-12","[]","6/8/2025, 1:04:47 PM"
1770,"East Cobb/Roswell",1078,"2022-10-12","[]","6/8/2025, 1:04:47 PM"
1773,"Sandy Springs",390,"2022-10-12","[]","6/8/2025, 1:04:48 PM"
1774,"Intown/Druid Hills",360,"2022-10-12","[]","6/8/2025, 1:04:48 PM"
1771,"Decatur",136,"2022-10-12","[]","6/8/2025, 1:04:47 PM"
1778,"Groups - Main",0,"2022-10-12","[{"groupName":"Unnamed Groups","sandwichCount":653}]","6/8/2025, 1:04:48 PM"
1775,"Snellville",158,"2022-10-12","[]","6/8/2025, 1:04:48 PM"
1777,"Flowery Branch",200,"2022-10-12","[]","6/8/2025, 1:04:48 PM"
2899,"Peachtree Corners",322,"2022-10-12","[]","6/14/2025, 12:28:13 AM"
1772,"East Cobb/Roswell",322,"2022-10-12","[]","6/8/2025, 1:04:47 PM"
1766,"Flowery Branch",75,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1759,"East Cobb/Roswell",1215,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1762,"Sandy Springs",96,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1763,"Intown/Druid Hills",534,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
2898,"Peachtree Corners",226,"2022-10-05","[]","6/14/2025, 12:28:13 AM"
1757,"Alpharetta",1058,"2022-10-05","[]","6/8/2025, 1:04:46 PM"
1764,"Snellville",201,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1760,"Decatur",394,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1761,"East Cobb/Roswell",226,"2022-10-05","[]","6/8/2025, 1:04:47 PM"
1758,"Dunwoody/PTC",1417,"2022-10-05","[]","6/8/2025, 1:04:46 PM"
1767,"Groups - Main",0,"2022-10-05","[{"groupName":"Unnamed Groups","sandwichCount":2079}]","6/8/2025, 1:04:47 PM"
1748,"East Cobb/Roswell",1009,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1756,"Groups - Main",0,"2022-09-28","[{"groupName":"Unnamed Groups","sandwichCount":1320}]","6/8/2025, 1:04:46 PM"
1755,"Flowery Branch",100,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1750,"East Cobb/Roswell",374,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1752,"Intown/Druid Hills",389,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1753,"Snellville",140,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
2897,"Peachtree Corners",374,"2022-09-28","[]","6/14/2025, 12:28:13 AM"
1751,"Sandy Springs",245,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1746,"Alpharetta",1009,"2022-09-28","[]","6/8/2025, 1:04:45 PM"
1749,"Decatur",334,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1747,"Dunwoody/PTC",1373,"2022-09-28","[]","6/8/2025, 1:04:46 PM"
1745,"Groups - Main",0,"2022-09-21","[{"groupName":"Unnamed Groups","sandwichCount":1500}]","6/8/2025, 1:04:45 PM"
1732,"Buckhead",217,"2022-09-21","[]","6/8/2025, 1:04:44 PM"
1733,"Oak Grove",120,"2022-09-21","[]","6/8/2025, 1:04:44 PM"
1744,"Glenwood Park",178,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1743,"New Chastain",30,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1742,"Lenox/Brookhaven",190,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1740,"Snellville",160,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1736,"Decatur",30,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1734,"Dunwoody/PTC",831,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1739,"Intown/Druid Hills",118,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1738,"Sandy Springs",192,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1735,"East Cobb/Roswell",1559,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1737,"East Cobb/Roswell",453,"2022-09-21","[]","6/8/2025, 1:04:45 PM"
1731,"Alpharetta",2590,"2022-09-21","[]","6/8/2025, 1:04:44 PM"
2896,"Peachtree Corners",453,"2022-09-21","[]","6/14/2025, 12:28:13 AM"
1721,"East Cobb/Roswell",1235,"2022-09-14","[]","6/8/2025, 1:04:43 PM"
1730,"Groups - Main",0,"2022-09-14","[{"groupName":"Unnamed Groups","sandwichCount":2138}]","6/8/2025, 1:04:44 PM"
2895,"Peachtree Corners",307,"2022-09-14","[]","6/14/2025, 12:28:13 AM"
1718,"Buckhead",125,"2022-09-14","[]","6/8/2025, 1:04:43 PM"
1717,"Alpharetta",1043,"2022-09-14","[]","6/8/2025, 1:04:43 PM"
1719,"Oak Grove",110,"2022-09-14","[]","6/8/2025, 1:04:43 PM"
1729,"New Chastain",30,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1728,"Lenox/Brookhaven",160,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1726,"Snellville",190,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1722,"Decatur",54,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1720,"Dunwoody/PTC",1981,"2022-09-14","[]","6/8/2025, 1:04:43 PM"
1725,"Intown/Druid Hills",75,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1724,"Sandy Springs",123,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1723,"East Cobb/Roswell",307,"2022-09-14","[]","6/8/2025, 1:04:44 PM"
1710,"Intown/Druid Hills",106,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1704,"Buckhead",115,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
1711,"Snellville",150,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1706,"East Cobb/Roswell",1118,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
2894,"Peachtree Corners",226,"2022-09-07","[]","6/14/2025, 12:28:13 AM"
1703,"Alpharetta",2611,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
1716,"Groups - Main",0,"2022-09-07","[{"groupName":"Unnamed Groups","sandwichCount":1700}]","6/8/2025, 1:04:43 PM"
1707,"Decatur",190,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
1713,"Woodstock",150,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1709,"Sandy Springs",30,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1705,"Dunwoody/PTC",1458,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
1715,"New Chastain",146,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1708,"East Cobb/Roswell",226,"2022-09-07","[]","6/8/2025, 1:04:42 PM"
1714,"Lenox/Brookhaven",248,"2022-09-07","[]","6/8/2025, 1:04:43 PM"
1695,"East Cobb/Roswell",224,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
1702,"Groups - Main",0,"2022-08-31","[{"groupName":"Unnamed Groups","sandwichCount":350}]","6/8/2025, 1:04:42 PM"
1691,"Alpharetta",1310,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
1701,"New Chastain",268,"2022-08-31","[]","6/8/2025, 1:04:42 PM"
1700,"Lenox/Brookhaven",230,"2022-08-31","[]","6/8/2025, 1:04:42 PM"
1693,"East Cobb/Roswell",1321,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
2893,"Peachtree Corners",224,"2022-08-31","[]","6/14/2025, 12:28:13 AM"
1698,"Snellville",220,"2022-08-31","[]","6/8/2025, 1:04:42 PM"
1696,"Sandy Springs",32,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
1694,"Decatur",147,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
1692,"Dunwoody/PTC",1819,"2022-08-31","[]","6/8/2025, 1:04:41 PM"
1697,"Intown/Druid Hills",106,"2022-08-31","[]","6/8/2025, 1:04:42 PM"
1690,"Groups - Main",0,"2022-08-24","[{"groupName":"Unnamed Groups","sandwichCount":5986}]","6/8/2025, 1:04:41 PM"
1683,"Decatur",79,"2022-08-17","[]","6/8/2025, 1:04:40 PM"
1689,"Groups - Main",0,"2022-08-17","[{"groupName":"Unnamed Groups","sandwichCount":1391}]","6/8/2025, 1:04:41 PM"
1686,"Snellville",175,"2022-08-17","[]","6/8/2025, 1:04:41 PM"
1681,"Dunwoody/PTC",1818,"2022-08-17","[]","6/8/2025, 1:04:40 PM"
2892,"Peachtree Corners",199,"2022-08-17","[]","6/14/2025, 12:28:13 AM"
1685,"Sandy Springs",265,"2022-08-17","[]","6/8/2025, 1:04:41 PM"
1688,"Lenox/Brookhaven",60,"2022-08-17","[]","6/8/2025, 1:04:41 PM"
1684,"East Cobb/Roswell",199,"2022-08-17","[]","6/8/2025, 1:04:41 PM"
1679,"Alpharetta",1339,"2022-08-17","[]","6/8/2025, 1:04:40 PM"
1682,"East Cobb/Roswell",1132,"2022-08-17","[]","6/8/2025, 1:04:40 PM"
1680,"Buckhead",222,"2022-08-17","[]","6/8/2025, 1:04:40 PM"
1673,"Sandy Springs",84,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1668,"Buckhead",300,"2022-08-10","[]","6/8/2025, 1:04:39 PM"
1677,"Lenox/Brookhaven",74,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1669,"Dunwoody/PTC",1616,"2022-08-10","[]","6/8/2025, 1:04:39 PM"
1675,"Snellville",135,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1672,"East Cobb/Roswell",475,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1674,"Intown/Druid Hills",175,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1671,"Decatur",72,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1670,"East Cobb/Roswell",1637,"2022-08-10","[]","6/8/2025, 1:04:40 PM"
1667,"Alpharetta",1697,"2022-08-10","[]","6/8/2025, 1:04:39 PM"
2891,"Peachtree Corners",475,"2022-08-10","[]","6/14/2025, 12:28:13 AM"
1678,"Groups - Main",0,"2022-08-10","[{"groupName":"Unnamed Groups","sandwichCount":375}]","6/8/2025, 1:04:40 PM"
1663,"East Cobb/Roswell",401,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1658,"Alpharetta",760,"2022-08-03","[]","6/8/2025, 1:04:38 PM"
1664,"Sandy Springs",18,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
2890,"Peachtree Corners",401,"2022-08-03","[]","6/14/2025, 12:28:13 AM"
1659,"Buckhead",373,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1662,"Decatur",366,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1665,"Intown/Druid Hills",42,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1666,"Snellville",102,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1661,"East Cobb/Roswell",1845,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1660,"Dunwoody/PTC",1319,"2022-08-03","[]","6/8/2025, 1:04:39 PM"
1653,"East Cobb/Roswell",232,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1651,"East Cobb/Roswell",2538,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1648,"Alpharetta",1068,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
2889,"Peachtree Corners",232,"2022-07-27","[]","6/14/2025, 12:28:13 AM"
1649,"Buckhead",305,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1655,"Snellville",142,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1652,"Decatur",104,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1650,"Dunwoody/PTC",1970,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
1654,"Intown/Druid Hills",90,"2022-07-27","[]","6/8/2025, 1:04:38 PM"
